timestamp,capital,cash,position_value,open_positions
2026-02-26 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-26 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-27 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-02-28 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 18:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 19:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 20:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 21:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 22:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-01 23:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 00:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 01:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 02:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 03:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
